KDSATKER,KODE_PROGRAM,KODE_KEGIATAN,KODE_OUTPUT,KDIB,VOLUME_OUTPUT,KODE_SUBOUTPUT,VOLUME_SUBOUTPUT,KODE_KOMPONEN,KODE_SUBKOMPONEN,URAIAN_SUBKOMPONEN,KODE_AKUN,KODE_JENIS_BEBAN,KODE_CARA_TARIK,KODE_JENIS_BANTUAN,KODE_REGISTER,HEADER1,HEADER2,KODE_ITEM,NOMOR_ITEM,CONS_ITEM,URAIAN_ITEM,SUMBER_DANA,VOL_KEG_1,SAT_KEG_1,VOL_KEG_2,SAT_KEG_2,VOL_KEG_3,SAT_KEG_3,VOL_KEG_4,SAT_KEG_4,VOLKEG,SATKEG,HARGASAT,TOTAL,KODE_BLOKIR,NILAI_BLOKIR,KODE_STS_HISTORY,POK_NILAI_1,POK_NILAI_2,POK_NILAI_3,POK_NILAI_4,POK_NILAI_5,POK_NILAI_6,POK_NILAI_7,POK_NILAI_8,POK_NILAI_9,POK_NILAI_10,POK_NILAI_11,POK_NILAI_12
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511111,A,0,A0,,0,0,1,0,20,"Belanja Gaji Pokok PNS",A,0,,0,,0,,0,,12,BULAN,204900000,2458800000,,0,B07,84941864,198127952,403092958,198305191,195540646,401561150,198127952,198127952,198127952,198127952,184718431,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511111,A,0,A0,,0,0,2,1,21,"Belanja Gaji Pokok PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,177225000,177225000,,0,B07,6122426,14280635,29054071,14293410,14094148,28943661,14280635,14280635,14280635,14280635,13314109,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511111,A,0,A0,,0,0,3,2,22,"Belanja Gaji Pokok PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,166383000,166383000,,0,B07,5747878,13406997,27276645,13418990,13231918,27172990,13406997,13406997,13406997,13406997,12499594,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511111,A,0,A0,,0,0,1,0,75,"Belanja Gaji Pokok PNS",A,0,,0,,0,,0,,12,BULAN,883108000,10597296000,,0,B07,366094876,853920838,1737309007,854684726,842769687,1730706998,853920838,853920838,853920838,853920838,796126516,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511111,A,0,A0,,0,0,2,1,76,"Belanja Gaji Pokok PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,1300000000,1300000000,,0,B07,44909884,104752862,213120565,104846571,103384919,212310678,104752862,104752862,104752862,104752862,97663073,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511111,A,0,A0,,0,0,3,2,77,"Belanja Gaji Pokok PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,1253419000,1253419000,,0,B07,43300694,100999406,205484127,101089757,99680479,204703260,100999406,100999406,100999406,100999406,94163653,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511119,A,0,A0,,0,0,1,0,23,"Belanja Pembulatan Gaji PNS",A,0,,0,,0,,0,,12,BULAN,2000,24000,,0,B07,829,1934,3935,1936,1909,3920,1934,1934,1934,1934,1801,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511119,A,0,A0,,0,0,2,1,24,"Belanja Pembulatan Gaji PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,3000,3000,,0,B07,104,242,492,242,239,490,242,242,242,242,223,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511119,A,0,A0,,0,0,3,2,25,"Belanja Pembulatan Gaji PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,3000,3000,,0,B07,104,242,492,242,239,490,242,242,242,242,223,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511119,A,0,A0,,0,0,1,0,78,"Belanja Pembulatan Gaji PNS",A,0,,0,,0,,0,,12,BULAN,17000,204000,,0,B07,7047,16438,33444,16453,16223,33316,16438,16438,16438,16438,15327,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511119,A,0,A0,,0,0,2,1,79,"Belanja Pembulatan Gaji PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,17000,17000,,0,B07,587,1370,2787,1371,1352,2776,1370,1370,1370,1370,1277,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511119,A,0,A0,,0,0,3,2,80,"Belanja Pembulatan Gaji PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,17000,17000,,0,B07,587,1370,2787,1371,1352,2776,1370,1370,1370,1370,1277,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511121,A,0,A0,,0,0,1,0,26,"Belanja Tunj. Suami/Istri PNS",A,0,,0,,0,,0,,12,BULAN,13000000,156000000,,0,B07,5389186,12570343,25574468,12581588,12406190,25477281,12570343,12570343,12570343,12570343,11719572,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511121,A,0,A0,,0,0,2,1,27,"Belanja Tunj. Suami/Istri PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,13000000,13000000,,0,B07,449099,1047529,2131206,1048466,1033849,2123107,1047529,1047529,1047529,1047529,976628,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511121,A,0,A0,,0,0,3,2,28,"Belanja Tunj. Suami/Istri PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,13000000,13000000,,0,B07,449099,1047529,2131206,1048466,1033849,2123107,1047529,1047529,1047529,1047529,976628,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511121,A,0,A0,,0,0,1,0,81,"Belanja Tunj. Suami/Istri PNS",A,0,,0,,0,,0,,12,BULAN,98000000,1176000000,,0,B07,40626172,94761051,192792142,94845821,93523589,192059506,94761051,94761051,94761051,94761051,88347515,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511121,A,0,A0,,0,0,2,1,82,"Belanja Tunj. Suami/Istri PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,98000000,98000000,,0,B07,3385514,7896754,16066012,7903818,7793632,16004959,7896754,7896754,7896754,7896754,7362295,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511121,A,0,A0,,0,0,3,2,83,"Belanja Tunj. Suami/Istri PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,97550000,97550000,,0,B07,3369969,7860494,15992239,7867525,7757845,15931467,7860494,7860494,7860494,7860494,7328485,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511122,A,0,A0,,0,0,1,0,29,"Belanja Tunj. Anak PNS",A,0,,0,,0,,0,,12,BULAN,4000000,48000000,,0,B07,1658211,3867798,7869067,3871258,3817289,7839163,3867798,3867798,3867798,3867798,3606022,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511122,A,0,A0,,0,0,2,1,30,"Belanja Tunj. Anak PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,4000000,4000000,,0,B07,138184,322316,655756,322605,318107,653264,322316,322316,322316,322316,300504,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511122,A,0,A0,,0,0,3,2,31,"Belanja Tunj. Anak PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,4000000,4000000,,0,B07,138184,322316,655756,322605,318107,653264,322316,322316,322316,322316,300504,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511122,A,0,A0,,0,0,1,0,84,"Belanja Tunj. Anak PNS",A,0,,0,,0,,0,,12,BULAN,31000000,372000000,,0,B07,12851136,29975434,60985269,30002249,29583992,60753517,29975434,29975434,29975434,29975434,27946667,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511122,A,0,A0,,0,0,2,1,85,"Belanja Tunj. Anak PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,31000000,31000000,,0,B07,1070928,2497953,5082106,2500187,2465333,5062793,2497953,2497953,2497953,2497953,2328888,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511122,A,0,A0,,0,0,3,2,86,"Belanja Tunj. Anak PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,30257000,30257000,,0,B07,1045260,2438083,4960299,2440264,2406244,4941449,2438083,2438083,2438083,2438083,2273069,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511123,A,0,A0,,0,0,1,0,32,"Belanja Tunj. Struktural PNS",A,0,,0,,0,,0,,12,BULAN,1800000,21600000,,0,B07,746195,1740509,3541080,1742066,1717780,3527624,1740509,1740509,1740509,1740509,1622710,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511123,A,0,A0,,0,0,2,1,33,"Belanja Tunj. Struktural PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,1800000,1800000,,0,B07,62183,145042,295090,145172,143148,293969,145042,145042,145042,145042,135228,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511123,A,0,A0,,0,0,3,2,34,"Belanja Tunj. Struktural PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,1800000,1800000,,0,B07,62183,145042,295090,145172,143148,293969,145042,145042,145042,145042,135228,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511124,A,0,A0,,0,0,1,0,35,"Belanja Tunj. Fungsional PNS",A,0,,0,,0,,0,,12,BULAN,10000000,120000000,,0,B07,4145528,9669495,19672668,9678145,9543223,19597909,9669495,9669495,9669495,9669495,9015052,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511124,A,0,A0,,0,0,2,1,36,"Belanja Tunj. Fungsional PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,13000000,13000000,,0,B07,449099,1047529,2131206,1048466,1033849,2123107,1047529,1047529,1047529,1047529,976628,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511124,A,0,A0,,0,0,3,2,37,"Belanja Tunj. Fungsional PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,12014000,12014000,,0,B07,415036,968078,1969562,968944,955436,1962077,968078,968078,968078,968078,902555,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511124,A,0,A0,,0,0,1,0,87,"Belanja Tunj. Fungsional PNS",A,0,,0,,0,,0,,12,BULAN,275000000,3300000000,,0,B07,114002014,265911112,540998357,266148987,262438642,538942490,265911112,265911112,265911112,265911112,247913950,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511124,A,0,A0,,0,0,2,1,88,"Belanja Tunj. Fungsional PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,275000000,275000000,,0,B07,9500168,22159259,45083196,22179082,21869887,44911874,22159259,22159259,22159259,22159259,20659498,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511124,A,0,A0,,0,0,3,2,89,"Belanja Tunj. Fungsional PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,275000000,275000000,,0,B07,9500168,22159259,45083196,22179082,21869887,44911874,22159259,22159259,22159259,22159259,20659498,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511125,A,0,A0,,0,0,1,0,38,"Belanja Tunj. PPh PNS",A,0,,0,,0,,0,,12,BULAN,200000,2400000,,0,B07,82911,193390,393453,193563,190864,391958,193390,193390,193390,193390,180301,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511125,A,0,A0,,0,0,2,1,39,"Belanja Tunj. PPh PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,8700000,8700000,,0,B07,300551,701038,1426268,701666,691884,1420848,701038,701038,701038,701038,653593,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511125,A,0,A0,,0,0,3,2,40,"Belanja Tunj. PPh PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,8700000,8700000,,0,B07,300551,701038,1426268,701666,691884,1420848,701038,701038,701038,701038,653593,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511125,A,0,A0,,0,0,1,0,90,"Belanja Tunj. PPh PNS",A,0,,0,,0,,0,,12,BULAN,5000000,60000000,,0,B07,2072764,4834747,9836334,4839072,4771612,9798954,4834747,4834747,4834747,4834747,4507529,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511125,A,0,A0,,0,0,2,1,91,"Belanja Tunj. PPh PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,93000000,93000000,,0,B07,3212784,7493859,15246317,7500562,7395998,15188379,7493859,7493859,7493859,7493859,6986665,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511125,A,0,A0,,0,0,3,2,92,"Belanja Tunj. PPh PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,92730000,92730000,,0,B07,3203457,7472102,15202054,7478787,7374526,15144284,7472102,7472102,7472102,7472102,6966382,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511126,A,0,A0,,0,0,1,0,41,"Belanja Tunj. Beras PNS",A,0,,0,,0,,0,,12,BULAN,9000000,108000000,,0,B07,3730975,8702545,17705401,8710330,8588901,17638118,8702545,8702545,8702545,8702545,8113550,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511126,A,0,A0,,0,0,2,1,42,"Belanja Tunj. Beras PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,9000000,9000000,,0,B07,310915,725212,1475450,725861,715742,1469843,725212,725212,725212,725212,676129,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511126,A,0,A0,,0,0,3,2,43,"Belanja Tunj. Beras PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,9000000,9000000,,0,B07,310915,725212,1475450,725861,715742,1469843,725212,725212,725212,725212,676129,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511126,A,0,A0,,0,0,1,0,93,"Belanja Tunj. Beras PNS",A,0,,0,,0,,0,,12,BULAN,70000000,840000000,,0,B07,29018695,67686465,137708673,67747015,66802563,137185361,67686465,67686465,67686465,67686465,63105368,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511126,A,0,A0,,0,0,2,1,94,"Belanja Tunj. Beras PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,70000000,70000000,,0,B07,2418225,5640539,11475723,5645585,5566880,11432113,5640539,5640539,5640539,5640539,5258779,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511126,A,0,A0,,0,0,3,2,95,"Belanja Tunj. Beras PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,70000000,70000000,,0,B07,2418225,5640539,11475723,5645585,5566880,11432113,5640539,5640539,5640539,5640539,5258779,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511129,A,0,A0,,0,0,1,0,44,"Uang Makan PNS Gol I dan II",A,4,ORG,18,HARI,12,BLN,0,,864,OH,35000,30240000,,0,B07,1044673,2436713,4957512,2438893,2404892,4938673,2436713,2436713,2436713,2436713,2271792,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511129,A,0,A0,,0,0,2,1,45,"Uang Makan PNS Gol III",A,31,ORG,18,HARI,12,BLN,0,,6696,OH,37000,247752000,,0,B07,8558857,19963639,40616189,19981498,19702939,40461842,19963639,19963639,19963639,19963639,18612480,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511129,A,0,A0,,0,0,3,2,46,"Uang Makan PNS Gol IV",A,4,ORG,18,HARI,12,BLN,0,,864,OH,41000,35424000,,0,B07,1223760,2854435,5807371,2856988,2817160,5785303,2854435,2854435,2854435,2854435,2661243,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511129,A,0,A0,,0,0,1,0,96,"Uang Makan PNS Gol I dan II",A,34,ORG,18,HARI,12,BLN,0,,7344,OH,35000,257040000,,0,B07,8879721,20712058,42138854,20730587,20441584,41978720,20712058,20712058,20712058,20712058,19310244,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511129,A,0,A0,,0,0,2,1,97,"Uang Makan PNS Gol III",A,226,ORG,18,HARI,12,BLN,0,,48816,OH,37000,1806192000,,0,B07,62396826,145541371,296105122,145671567,143640780,294979883,145541371,145541371,145541371,145541371,135690967,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511129,A,0,A0,,0,0,3,2,98,"Uang Makan PNS Gol IV",A,62,ORG,18,HARI,12,BLN,0,,13392,OH,41000,549072000,,0,B07,18968277,44243741,90014258,44283320,43665973,89672191,44243741,44243741,44243741,44243741,41249276,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511151,A,0,A0,,0,0,1,0,47,"Belanja Tunj. Umum PNS",A,0,,0,,0,,0,,12,BULAN,4500000,54000000,,0,B07,1865488,4351273,8852700,4355165,4294450,8819059,4351273,4351273,4351273,4351273,4056773,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511151,A,0,A0,,0,0,2,1,48,"Belanja Tunj. Umum PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,4500000,4500000,,0,B07,155457,362606,737725,362930,357871,734922,362606,362606,362606,362606,338065,0
403829,WA,2378,EBA,00,4,994,1,001,DA,"Pembayaran Gaji dan Tunjangan PNS",511151,A,0,A0,,0,0,3,2,49,"Belanja Tunj. Umum PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,4500000,4500000,,0,B07,155457,362606,737725,362930,357871,734922,362606,362606,362606,362606,338065,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511151,A,0,A0,,0,0,1,0,99,"Belanja Tunj. Umum PNS",A,0,,0,,0,,0,,12,BULAN,370000,4440000,,0,B07,153385,357771,727889,358091,353099,725123,357771,357771,357771,357771,333558,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511151,A,0,A0,,0,0,2,1,100,"Belanja Tunj. Umum PNS (Ke-13)",A,0,,0,,0,,0,,1,BULAN,370000,370000,,0,B07,12782,29814,60657,29841,29425,60427,29814,29814,29814,29814,27798,0
403829,WA,2378,EBA,00,4,994,1,001,DC,"Pembayaran Gaji dan Tunjangan Penyuluh PNS",511151,A,0,A0,,0,0,3,2,101,"Belanja Tunj. Umum PNS (Ke-14)",A,0,,0,,0,,0,,1,BULAN,370000,370000,,0,B07,12782,29814,60657,29841,29425,60427,29814,29814,29814,29814,27798,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511611,A,0,A0,,0,0,1,0,53,"Belanja Gaji Pokok PPPK",A,0,,0,,0,,0,,12,BULAN,1000,12000,,0,B07,415,967,1967,968,954,1960,967,967,967,967,901,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511611,A,0,A0,,0,0,2,1,54,"Belanja Gaji Pokok PPPK (Ke-13)",A,0,,0,,0,,0,,1,BULAN,1000,1000,,0,B07,35,81,164,81,80,163,81,81,81,81,72,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511611,A,0,A0,,0,0,3,2,55,"Belanja Gaji Pokok PPPK (Ke-14)",A,0,,0,,0,,0,,1,BULAN,1000,1000,,0,B07,35,81,164,81,80,163,81,81,81,81,72,0
403829,WA,2378,EBA,00,4,994,1,001,DD,"Pembayaran Gaji dan Tunjangan Penyuluh PPPK",511611,A,0,A0,,0,0,1,0,105,"Belanja Gaji Pokok PPPK",A,0,,0,,0,,0,,12,BULAN,280566000,3366792000,,0,B07,116309415,271293153,551948164,271535843,267750400,549850686,271293153,271293153,271293153,271293153,252931727,0
403829,WA,2378,EBA,00,4,994,1,001,DD,"Pembayaran Gaji dan Tunjangan Penyuluh PPPK",511611,A,0,A0,,0,0,2,1,106,"Belanja Gaji Pokok PPPK (Ke-13)",A,0,,0,,0,,0,,1,BULAN,545894000,545894000,,0,B07,18858490,43987661,89493260,44027011,43413236,89153173,43987661,43987661,43987661,43987661,41010525,0
403829,WA,2378,EBA,00,4,994,1,001,DD,"Pembayaran Gaji dan Tunjangan Penyuluh PPPK",511611,A,0,A0,,0,0,3,2,107,"Belanja Gaji Pokok PPPK (Ke-14)",A,0,,0,,0,,0,,1,BULAN,545892000,545892000,,0,B07,18858420,43987500,89492932,44026849,43413077,89152847,43987500,43987500,43987500,43987500,41010375,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511619,A,0,A0,,0,0,1,0,56,"Belanja Pembulatan Gaji PPPK",A,0,,0,,0,,0,,12,BULAN,1000,12000,,0,B07,415,967,1967,968,954,1960,967,967,967,967,901,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511619,A,0,A0,,0,0,2,1,57,"Belanja Pembulatan Gaji PPPK (Ke-13)",A,0,,0,,0,,0,,1,BULAN,1000,1000,,0,B07,35,81,164,81,80,163,81,81,81,81,72,0
403829,WA,2378,EBA,00,4,994,1,001,DB,"Pembayaran Gaji dan Tunjangan PPPK",511619,A,0,A0,,0,0,3,2,58,"Belanja Pembulatan Gaji PPPK (Ke-14)",A,0,,0,,0,,0,,1,BULAN,1000,1000,,0,B07,35,81,164,81,80,163,81,81,81,81,72,0
403829,WA,2378,EBA,00,4,994,1,001,DD,"Pembayaran Gaji dan Tunjangan Penyuluh PPPK",511619,A,0,A0,,0,0,1,0,108,"Belanja Pembulatan Gaji PPPK",A,0,,0,,0,,0,,12,BULAN,12000,144000,,0,B07,4975,11603,23607,11614,11452,23517,11603,11603,11603,11603,10820,0
403829,WA,2378,EBA,00,4,994,1,001,DD,"Pembayaran Gaji dan Tunjangan Penyuluh PPPK",511619,A,0,A0,,0,0,2,1,109,"Belanja Pembulatan Gaji PPPK (Ke-13)",A,0,,0,,0,,0,,1,BULAN,7000,7000,,0,B07,242,564,1148,565,557,1143,564,564,564,564,525,0
